reading_minutes,translation_used,reflections_written,recitation_pages,memorization_pages,reading_streak,recitation_streak,memorization_streak,inactivity_gap_hours,weekly_activity_trend,disengagement_risk
6,0,2,2,1.7,17,93,83,131,0.69,0
38,0,1,1,1.1,45,31,14,108,-0.17,1
6,1,2,15,1.4,66,32,22,200,-0.08,0
44,0,0,18,3.3,68,53,34,83,0.19,0
37,0,1,10,1.8,3,36,3,99,0.81,0
12,0,0,15,2.3,36,16,2,31,-0.53,0
56,1,1,9,2.7,100,24,43,96,-0.91,0
37,0,1,3,1.2,17,69,80,187,-0.84,1
56,0,0,4,4.9,94,10,17,71,-0.74,0
6,1,0,2,1.6,77,59,66,182,-0.09,1
40,0,2,7,3.0,83,5,4,127,-0.68,1
53,1,2,9,2.8,48,35,19,185,-0.87,1
39,0,3,17,3.2,83,100,60,3,-0.06,0
37,1,1,5,2.0,87,31,86,149,-0.64,0
55,1,3,18,2.3,1,55,18,82,0.5,0
34,1,1,7,2.8,51,85,9,195,-0.43,1
39,1,1,18,4.1,10,84,6,131,0.1,0
31,0,3,18,2.3,65,78,52,11,0.72,0
12,1,1,5,1.8,78,13,67,109,-0.75,1
39,1,0,8,4.5,73,45,19,142,-0.42,0
23,0,3,19,3.4,22,23,12,179,0.49,0
0,1,3,15,3.3,78,20,53,75,0.29,0
10,0,3,16,0.1,34,45,85,133,-0.84,0
18,1,3,6,4.5,73,74,93,18,0.67,0
3,0,2,16,3.2,70,50,60,181,0.92,0
28,1,1,19,4.8,73,47,68,112,0.18,0
53,0,0,17,3.6,33,100,84,34,0.59,0
9,0,2,14,3.3,75,52,66,137,0.76,0
6,1,1,1,2.5,99,95,6,44,-0.33,0
3,1,0,2,1.9,83,18,81,194,-0.14,1
52,1,1,19,3.5,14,25,85,23,0.33,0
59,1,0,10,3.3,38,79,35,125,-0.97,0
16,1,1,9,1.1,4,46,32,177,0.45,1
9,1,2,6,0.8,39,84,97,59,0.3,0
22,1,3,7,0.2,3,23,33,68,0.29,0
56,0,1,13,2.4,19,99,70,121,0.29,0
28,0,2,13,2.1,60,98,7,180,-0.37,0
26,0,2,8,1.6,100,0,58,200,-0.21,1
38,1,0,18,3.7,51,31,62,29,-0.1,0
15,0,0,18,1.5,43,31,82,149,-0.59,0
46,0,3,12,2.9,91,86,91,98,0.27,0
53,1,1,10,1.9,68,26,74,14,0.37,0
41,1,2,13,2.6,91,29,81,39,0.83,0
24,0,0,20,1.4,11,90,82,86,0.29,0
17,1,2,13,2.1,51,91,31,9,0.89,0
21,1,1,10,0.6,17,50,8,63,-0.91,1
38,0,3,20,2.3,16,88,53,66,0.62,0
37,0,3,9,3.9,41,62,63,31,-0.34,0
16,0,0,5,1.4,76,97,45,107,0.4,0
29,0,3,19,2.5,5,6,97,87,0.18,0
19,0,0,12,1.2,91,73,36,164,-0.88,1
58,0,1,16,0.4,41,36,21,188,0.3,0
19,0,1,9,0.6,62,13,32,138,-0.18,1
16,0,3,0,3.0,73,63,6,113,-0.33,1
5,0,2,7,2.8,60,0,45,60,-0.64,1
10,1,3,5,4.6,26,91,80,171,-0.55,0
35,1,1,16,2.0,65,21,17,55,-0.36,0
12,0,2,3,1.7,31,9,23,57,-0.01,1
36,0,2,7,1.4,3,57,40,49,0.68,0
4,1,1,18,0.0,79,56,19,172,0.97,0
54,1,3,1,1.3,5,39,33,146,0.07,1
14,0,3,20,0.7,15,81,69,43,-0.94,0
22,0,1,8,2.0,69,53,62,123,-0.74,0
10,1,0,7,3.7,53,2,39,162,0.32,1
50,1,0,0,4.2,78,14,12,191,-0.48,1
0,0,3,16,3.8,40,36,37,137,0.22,0
59,0,2,6,4.2,98,91,74,178,1.0,0
57,1,3,20,1.6,50,96,17,184,-0.3,0
5,1,1,20,2.4,6,63,13,109,0.38,0
47,0,2,1,1.4,67,97,64,93,0.27,0
52,1,2,14,3.3,27,55,69,199,-0.32,0
21,1,3,0,0.9,45,42,7,72,-0.4,1
12,0,0,12,4.2,56,96,79,100,0.68,0
22,1,0,1,3.8,97,9,80,117,0.2,0
7,0,0,1,3.4,19,85,37,160,-0.89,1
51,1,3,4,4.1,26,90,52,122,-0.96,0
19,1,1,16,0.0,75,71,18,151,-0.84,0
56,0,0,1,1.6,33,49,91,39,-0.23,0
56,0,1,11,4.0,22,58,93,38,-0.47,0
15,1,3,2,1.1,70,17,73,198,-0.33,1
31,1,1,20,4.3,51,3,66,55,-0.33,0
53,0,3,2,3.7,46,74,53,104,0.09,0
49,1,2,9,0.3,99,79,40,180,0.93,0
3,1,3,7,1.7,19,59,11,29,-0.22,0
37,0,0,4,2.4,81,77,60,39,0.81,0
21,1,1,17,3.9,84,33,43,0,-0.4,0
16,1,3,0,1.3,92,25,16,37,-0.13,0
57,1,2,13,4.6,32,77,60,178,0.02,0
44,0,2,7,4.6,5,30,77,153,0.01,0
47,1,0,2,4.8,79,70,56,134,-0.76,0
35,1,2,4,1.3,5,18,28,167,-0.45,1
33,1,0,14,2.7,79,20,84,174,0.23,0
52,1,2,6,3.9,82,77,97,41,0.42,0
29,0,3,19,0.1,57,11,31,110,0.69,0
5,1,2,20,4.4,0,24,24,196,0.79,0
26,1,3,12,1.0,37,51,13,140,0.5,0
14,0,3,12,3.3,55,86,19,4,0.97,0
30,1,2,17,0.3,28,42,62,96,-0.9,0
15,0,3,11,4.8,46,11,52,198,0.4,0
20,0,3,4,3.2,45,13,89,54,-0.5,0
29,1,0,10,3.6,42,10,99,25,-0.99,0
27,1,1,0,2.5,6,57,62,62,0.98,0
46,0,1,12,3.5,61,16,43,73,0.78,0
3,1,3,1,1.8,85,90,16,107,-0.7,1
8,1,0,20,0.3,71,69,86,4,0.63,0
4,0,0,11,2.2,56,35,35,62,0.53,0
6,1,1,20,4.3,49,62,93,148,-0.96,0
49,0,3,20,3.4,32,43,95,125,0.34,0
52,1,1,8,2.3,57,57,24,171,0.94,0
40,0,0,17,4.3,17,61,52,192,0.93,0
60,0,1,14,3.3,60,23,46,59,0.25,0
37,1,2,3,3.8,11,10,52,181,0.49,1
46,1,0,0,2.2,18,78,30,198,-0.73,1
59,0,3,20,2.8,55,77,51,78,0.24,0
25,0,1,1,2.7,31,63,3,31,0.59,0
38,0,1,19,3.6,64,55,94,46,-0.1,0
39,0,2,17,1.0,90,80,73,100,0.6,0
57,1,2,8,2.8,12,53,53,100,-0.31,0
54,0,0,4,0.6,24,13,24,63,0.9,1
49,1,2,4,2.9,81,87,73,134,-0.24,0
11,1,0,2,2.6,82,58,2,151,-0.38,1
2,1,1,16,4.5,38,92,23,136,-0.92,0
28,0,0,17,0.4,14,8,70,184,0.94,0
3,1,0,0,1.3,69,67,68,189,-0.93,1
5,1,0,5,1.5,7,8,29,194,-0.46,1
48,1,1,8,3.4,93,86,24,25,-0.33,0
2,1,3,8,0.2,41,50,58,58,0.22,0
0,0,3,7,4.1,1,50,13,44,0.74,0
14,1,3,9,0.2,96,80,22,46,-0.21,0
43,0,1,3,4.3,83,55,15,72,-0.18,0
45,0,0,0,1.1,18,64,71,72,0.27,1
10,0,0,16,3.6,75,53,23,54,0.19,0
34,1,0,2,2.8,17,96,56,90,-0.68,1
60,0,2,0,3.4,17,60,4,173,-0.77,1
51,0,0,1,2.2,17,63,34,166,-0.95,1
13,1,0,9,0.9,29,40,90,150,-0.83,1
28,1,3,19,4.2,91,50,28,142,0.73,0
51,0,3,1,2.8,72,52,74,42,-0.95,0
24,0,1,6,1.4,92,11,54,117,-0.7,1
0,1,1,4,1.4,31,94,51,14,0.88,0
52,1,1,2,3.7,78,38,35,167,0.35,0
54,1,2,13,1.6,8,19,56,60,-0.4,0
4,1,2,2,0.0,9,74,91,33,-0.96,1
14,0,2,20,0.3,43,93,11,72,-0.22,0
52,0,1,20,0.2,5,77,87,87,0.53,0
8,0,1,7,3.7,44,22,90,60,0.67,0
55,0,3,1,4.5,48,0,61,140,-0.05,0
13,0,2,6,0.5,84,40,25,145,-0.64,1
37,0,1,20,1.4,92,20,77,45,-0.96,0
37,1,3,10,3.0,79,88,1,126,0.45,0
44,1,1,17,3.0,53,6,2,136,-0.98,0
9,0,3,5,2.6,15,43,42,21,0.15,0
47,0,0,17,0.5,62,89,14,141,0.43,0
20,0,2,14,1.4,22,67,44,138,0.19,0
31,0,1,13,1.7,33,86,13,10,-0.58,0
54,1,0,4,1.4,14,20,46,119,-0.7,1
24,1,0,6,1.0,21,43,61,149,0.81,1
5,1,0,2,3.2,87,79,89,26,0.65,0
44,1,1,18,5.0,45,26,91,139,0.52,0
25,1,0,4,2.4,53,62,20,137,0.76,1
22,0,0,8,0.9,53,73,64,99,0.58,0
4,1,3,10,1.0,2,15,86,106,0.88,0
10,0,2,19,0.0,25,50,80,198,-0.19,0
38,0,3,17,4.0,79,86,96,38,0.91,0
56,0,2,20,2.5,0,17,81,196,-0.73,0
25,0,2,13,3.6,67,93,43,152,0.81,0
37,1,1,12,3.3,21,1,66,80,-0.21,0
10,1,1,8,2.4,77,65,37,44,0.52,0
15,0,2,7,5.0,10,2,12,94,0.28,1
2,0,0,1,0.2,20,55,61,173,-0.0,1
58,0,2,2,4.2,54,76,66,1,0.55,0
45,1,2,0,1.2,63,49,63,17,-0.43,0
43,0,3,7,0.8,13,74,6,110,-0.64,1
57,1,2,12,2.0,62,47,54,159,-0.14,0
59,0,3,15,2.2,53,77,44,55,0.76,0
24,0,2,6,2.9,36,100,11,139,-0.33,0
47,1,3,14,3.1,41,62,68,62,0.99,0
32,0,1,6,0.9,100,88,69,48,0.35,0
16,0,2,12,0.5,6,22,28,181,-0.84,1
35,0,1,6,2.6,2,59,18,130,0.73,1
6,1,3,11,1.6,30,45,80,184,-0.45,0
39,0,0,12,2.1,54,19,74,46,-0.41,0
3,1,3,13,3.7,43,32,74,142,-0.92,0
15,0,0,17,2.2,84,18,43,76,0.68,0
46,0,2,11,3.9,76,10,90,47,-0.59,0
32,0,1,10,1.2,58,81,88,72,-0.67,0
0,1,3,13,0.7,3,67,4,66,-0.02,0
2,0,2,5,3.7,47,29,38,154,0.85,1
5,0,2,4,1.6,38,13,45,10,0.65,0
40,1,3,12,2.8,40,55,23,58,0.29,0
49,1,3,5,1.0,1,29,99,103,-0.53,0
17,1,0,7,2.2,21,28,14,122,0.48,1
55,1,1,6,1.5,48,18,6,33,0.19,0
10,1,3,6,3.6,1,47,12,171,0.58,1
58,0,3,19,0.6,4,33,94,179,-0.65,0
37,0,1,9,0.0,14,96,72,125,0.7,0
35,1,1,20,2.9,51,9,59,149,0.75,0
55,1,0,18,2.9,76,34,79,79,0.69,0
17,0,0,8,3.8,85,17,45,32,-0.64,0
58,1,1,0,3.0,35,38,52,25,-0.61,0
39,0,2,14,3.7,78,31,38,51,0.96,0
47,1,3,12,4.8,36,19,42,173,0.93,0
21,0,3,16,4.7,9,38,39,182,-0.96,0
49,0,1,5,1.5,77,91,1,25,-0.03,0
49,1,2,17,1.0,91,84,83,147,-0.05,0
45,0,3,6,4.4,23,33,82,6,-0.47,0
57,0,1,7,0.2,93,93,29,95,0.81,0
22,1,1,14,3.7,81,45,27,53,-0.59,0
19,1,3,6,1.3,58,31,52,152,-0.39,1
26,0,3,17,3.9,49,77,45,61,-0.3,0
48,0,3,11,1.2,86,14,39,120,0.86,0
51,0,3,3,5.0,4,67,5,200,0.19,1
36,0,3,6,2.1,35,25,44,200,-0.92,1
21,1,1,20,2.2,28,75,27,189,0.58,0
56,1,0,18,0.2,75,12,12,30,-0.92,0
40,0,0,12,2.5,62,61,29,129,-0.15,0
22,0,3,15,1.8,82,11,71,39,0.97,0
52,0,0,3,1.4,21,38,54,31,0.34,0
50,0,2,13,4.7,6,81,76,116,0.6,0
10,1,1,7,1.8,70,78,98,158,-0.47,0
2,1,3,3,4.6,82,44,16,64,-0.34,0
53,0,1,9,1.5,18,15,33,27,0.12,0
14,1,0,19,2.5,15,25,93,81,0.71,0
50,0,1,17,2.1,21,15,5,21,-0.51,0
2,1,2,9,3.1,38,89,91,171,0.64,0
56,0,3,8,3.9,6,71,19,105,0.45,0
38,1,1,9,3.6,60,83,92,163,-0.04,0
16,1,3,9,0.9,95,82,26,132,-0.25,0
27,1,2,6,2.1,32,90,51,19,0.11,0
50,1,0,14,2.3,48,7,72,49,-0.1,0
31,0,1,16,0.0,83,72,67,11,0.72,0
34,1,3,6,1.1,13,62,3,45,-0.72,0
3,1,3,9,1.6,5,63,6,161,-0.4,1
43,1,3,9,0.7,22,30,52,75,0.97,0
41,0,0,14,2.4,15,26,68,81,-0.2,0
58,0,3,17,2.8,63,7,0,160,-0.38,0
40,0,0,13,2.8,64,43,15,135,0.37,0
30,0,1,14,3.4,12,51,63,42,0.08,0
26,1,2,5,0.7,76,19,31,100,-0.63,1
49,0,3,2,4.5,93,28,65,8,0.57,0
31,1,0,16,1.2,90,80,51,71,0.51,0
0,0,3,17,0.5,74,17,80,95,-0.39,0
25,0,0,5,4.9,17,80,24,58,0.91,0
22,1,3,9,3.5,80,68,78,157,0.73,0
33,1,2,7,3.2,12,7,62,147,0.36,0
30,1,3,5,1.2,95,33,64,129,-0.38,0
2,0,1,12,0.0,36,20,70,91,-0.57,1
37,1,0,2,0.5,8,0,50,188,0.58,1
21,0,1,12,0.8,2,16,36,100,0.07,1
16,1,2,20,3.2,18,31,44,51,0.56,0
25,0,2,20,4.2,84,13,78,163,-0.41,0
44,1,1,1,1.1,43,84,86,62,-0.22,0
45,1,3,4,0.3,6,25,7,153,-0.39,1
60,1,1,3,2.7,14,58,57,54,0.76,0
42,1,1,4,4.2,20,81,23,22,-0.92,0
37,1,2,4,4.0,73,72,16,108,-0.34,0
48,1,2,11,0.3,79,22,47,177,0.73,0
5,1,3,12,1.3,45,15,29,84,-0.8,0
4,1,2,20,2.5,29,86,59,159,0.85,0
48,1,0,11,0.4,75,36,2,140,-0.79,1
13,1,2,1,0.0,26,89,42,186,0.11,1
56,0,1,6,1.3,32,5,57,85,-0.8,1
5,1,2,3,2.5,46,4,62,52,-0.5,1
2,1,0,8,2.7,19,6,8,119,0.51,1
0,0,3,6,1.5,78,69,81,134,0.8,0
33,0,0,15,1.0,60,16,41,163,-0.85,1
27,0,3,3,3.0,53,43,74,183,0.41,0
21,0,2,15,1.7,37,50,89,142,-0.38,0
3,1,0,18,4.4,41,80,30,24,0.71,0
3,1,3,6,0.2,79,47,55,161,-0.64,1
30,0,2,6,4.9,34,62,21,68,-0.46,0
23,1,1,4,4.6,8,27,4,92,-0.36,1
32,0,0,20,1.9,3,73,18,140,-0.82,0
40,0,2,0,0.9,24,61,42,1,-0.14,0
23,0,0,1,4.2,7,50,24,75,-0.3,1
41,0,0,11,2.9,42,29,57,114,-0.48,0
55,1,1,3,4.8,9,16,17,81,-0.81,1
5,0,1,20,2.7,28,8,36,12,0.27,0
40,1,3,4,3.7,47,56,7,150,0.78,0
42,0,1,17,3.1,31,80,45,90,-0.11,0
18,1,2,17,3.8,75,82,95,90,0.2,0
24,0,3,4,4.9,88,17,17,121,-0.05,0
56,0,3,1,0.1,88,4,96,40,0.34,0
59,0,2,18,0.1,100,94,77,100,-0.36,0
4,0,1,2,3.5,55,54,19,165,-0.88,1
38,0,2,4,2.8,95,23,28,170,-0.09,1
44,1,3,13,3.8,71,11,46,4,1.0,0
33,0,3,5,3.7,94,100,17,100,0.41,0
58,1,2,6,4.8,32,23,62,95,-0.49,0
50,1,2,9,1.4,37,74,68,84,0.11,0
49,1,1,10,1.8,23,36,66,4,0.49,0
39,0,3,19,4.2,51,22,46,3,-0.6,0
21,1,3,8,4.7,7,27,36,97,0.97,0
3,0,0,17,3.1,63,26,83,99,-0.09,0
39,1,3,11,4.5,80,44,96,51,0.45,0
18,1,0,19,1.3,59,16,44,16,0.68,0
2,0,2,19,2.3,5,18,46,35,0.56,0
3,1,3,1,1.4,88,10,80,160,0.54,1
58,0,3,1,2.6,53,82,22,136,0.16,0
33,0,2,12,2.4,24,54,76,70,-0.54,0
24,0,1,11,2.4,60,1,36,69,-0.49,0
16,0,0,7,3.8,41,27,44,43,-0.22,0
29,0,3,2,1.8,36,31,13,44,0.35,0
39,1,1,16,0.5,47,73,90,195,-0.99,0
26,0,0,8,4.6,75,52,54,52,-0.81,0
32,0,2,3,4.9,95,27,44,15,0.17,0
0,1,2,1,1.0,50,14,9,36,0.49,1
56,0,0,8,4.6,58,51,13,97,0.81,0
38,1,1,9,3.3,27,73,1,190,-0.31,1
18,0,2,20,3.0,3,93,5,124,-0.58,0
42,1,3,7,3.6,28,13,54,62,0.69,0
24,1,2,11,0.0,42,88,44,91,0.5,0
2,0,2,9,4.5,28,32,69,63,0.03,0
44,1,1,20,1.0,89,10,86,141,0.5,0
33,0,1,4,4.2,92,77,31,148,-0.08,0
40,1,1,19,0.9,25,54,69,183,-0.04,0
6,1,2,1,4.1,17,37,78,189,0.01,1
11,1,3,20,2.2,3,95,21,16,0.44,0
51,0,3,19,4.8,2,79,22,155,-0.11,0
59,1,0,1,1.6,2,30,45,64,0.3,1
36,1,2,9,0.5,1,26,3,186,0.0,1
47,0,2,18,1.1,9,53,67,82,-0.33,0
2,1,2,3,1.2,89,51,82,163,-0.25,1
30,0,3,6,4.5,72,28,47,67,0.67,0
53,0,1,14,4.8,77,79,66,7,-0.42,0
45,1,3,4,4.0,46,88,4,92,-0.11,0
40,0,2,12,2.5,9,23,20,137,0.87,0
2,1,1,1,3.9,8,83,2,0,-0.99,1
45,1,0,18,2.9,48,46,86,15,-0.3,0
53,0,0,9,3.0,69,40,84,162,-0.48,0
53,1,3,0,1.0,10,81,86,148,0.21,0
30,1,0,18,3.3,7,45,1,118,-0.96,0
40,1,1,4,3.0,94,50,53,13,-0.72,0
32,1,0,13,3.4,48,43,77,186,0.93,0
14,1,1,12,3.9,8,13,2,196,-0.06,1
17,0,1,18,1.1,47,2,27,109,-0.13,0
33,1,2,6,1.7,97,22,100,105,-0.94,0
60,1,2,2,3.4,23,95,46,77,0.29,0
21,1,0,5,4.3,3,39,9,167,0.72,1
32,1,0,13,3.2,65,48,84,171,0.28,0
9,1,2,15,3.5,25,36,56,116,0.36,0
46,1,2,1,3.0,59,94,98,72,0.39,0
37,0,1,4,0.1,44,78,27,62,0.68,0
20,0,0,18,4.1,76,26,10,171,-0.56,0
10,1,3,19,0.5,99,5,52,39,0.87,0
34,1,0,7,1.5,77,7,3,87,-0.54,1
3,1,3,3,4.8,92,92,25,100,0.16,0
10,0,2,16,1.5,79,23,96,43,0.65,0
11,0,3,17,4.3,5,25,90,35,-0.05,0
5,1,2,6,2.9,55,36,14,185,0.26,1
14,1,3,9,0.8,68,33,80,83,0.65,0
60,1,3,8,4.2,11,59,40,48,-0.84,0
9,1,2,15,1.2,47,80,5,68,0.31,0
16,1,0,4,2.3,29,67,83,53,0.66,0
42,1,0,20,1.6,12,89,58,138,-0.49,0
26,1,3,2,3.8,99,26,68,76,-0.9,0
0,1,0,2,3.0,19,29,61,189,-0.98,1
10,0,0,10,4.7,8,75,40,51,0.94,0
21,1,1,16,1.9,72,57,20,100,0.25,0
22,0,2,11,1.7,35,61,68,84,-0.32,0
25,0,1,2,4.5,65,80,91,28,0.15,0
32,0,0,7,4.4,76,43,17,14,-0.33,0
49,1,0,8,3.2,25,87,19,25,0.43,0
21,1,2,10,2.4,21,21,96,37,-0.53,0
7,0,3,14,3.0,64,72,92,74,-0.14,0
26,0,1,11,4.5,29,63,91,138,0.82,0
42,1,2,3,3.7,16,0,39,44,0.16,0
34,1,0,5,4.3,66,60,55,153,-0.06,0
56,1,0,17,0.4,13,35,85,181,-0.55,0
2,1,1,19,3.6,7,98,15,54,0.41,0
38,0,0,0,2.9,61,75,39,194,0.97,1
36,1,0,1,0.5,78,8,22,127,-0.66,1
5,1,3,16,3.6,2,62,50,19,-0.08,0
26,0,2,0,0.3,78,82,70,26,-0.1,0
5,1,0,10,3.3,93,59,69,144,0.4,0
6,1,0,9,2.7,37,82,16,166,0.93,0
12,0,2,19,0.9,9,8,77,37,0.7,0
54,1,0,16,4.7,11,27,0,154,-0.5,0
16,0,2,12,1.4,5,94,31,46,-0.24,0
10,1,2,6,3.3,5,44,75,96,-0.89,1
51,0,0,20,3.9,87,39,11,155,0.14,0
25,1,0,9,2.7,91,74,39,143,-0.44,0
20,1,1,13,1.7,44,20,1,133,-0.26,1
60,1,1,6,4.0,43,100,59,184,0.61,0
7,1,3,2,5.0,33,72,77,11,0.38,0
50,1,1,16,3.3,76,69,93,123,0.19,0
4,1,1,14,3.3,93,14,3,163,-0.74,1
23,0,1,15,4.4,9,85,36,45,0.97,0
39,1,0,20,1.9,60,26,12,174,-0.42,0
50,0,3,8,1.3,14,59,29,173,-0.07,0
33,0,0,14,4.3,76,79,23,191,0.06,0
1,1,0,10,0.5,77,34,33,104,-0.99,1
10,1,3,16,4.7,59,92,2,87,0.8,0
46,0,2,18,3.8,37,13,54,74,-0.17,0
27,0,2,8,3.7,90,97,41,188,-0.89,0
2,1,1,2,2.9,69,87,8,2,-0.53,0
8,0,2,5,4.8,14,23,48,37,-0.72,1
14,0,2,1,4.4,98,73,18,8,0.53,0
57,0,0,7,4.8,91,9,38,45,-0.74,0
51,1,2,3,2.7,46,27,25,171,-0.19,1
42,1,0,14,3.7,69,27,11,93,-0.08,0
44,0,1,10,4.3,6,30,15,23,0.9,0
59,0,0,19,4.4,85,59,81,12,0.52,0
14,0,3,10,4.5,12,39,51,196,0.87,0
31,1,2,3,2.9,19,34,48,164,-0.74,1
23,1,2,6,3.3,50,74,66,160,0.73,0
51,0,2,10,2.6,9,63,4,88,0.77,0
47,1,3,7,1.7,40,37,19,144,-0.14,0
44,0,3,1,1.4,90,49,72,51,-0.59,0
10,0,1,10,0.9,59,4,57,65,0.96,0
12,0,2,8,4.7,35,2,64,161,0.78,0
14,0,1,5,4.3,5,84,12,5,-0.18,0
16,1,0,11,2.6,1,92,42,1,-0.78,0
44,1,3,9,4.2,21,37,36,85,0.88,0
56,1,0,8,0.9,29,19,83,190,0.11,1
16,0,2,2,4.6,81,80,35,65,0.09,0
9,1,3,19,3.4,75,16,84,197,-0.69,0
5,0,1,13,4.5,71,47,88,41,0.26,0
51,1,2,10,3.8,97,83,94,74,-0.66,0
32,1,2,10,1.6,48,94,89,96,0.78,0
56,0,3,1,1.1,88,42,39,64,-0.91,0
24,1,3,14,4.3,93,58,84,99,-0.47,0
0,1,2,0,1.4,68,16,40,38,0.11,1
19,1,1,1,2.5,54,3,29,198,0.97,1
42,0,2,14,1.5,25,44,98,47,0.76,0
24,1,2,13,0.6,9,55,11,200,0.98,0
26,0,2,12,0.9,8,21,35,110,-0.52,1
9,1,0,3,1.6,59,85,2,56,-0.6,1
22,0,1,19,2.3,90,54,98,84,-0.66,0
16,1,0,9,2.7,78,57,83,96,0.73,0
38,0,0,4,1.1,27,52,33,109,-0.39,1
19,0,1,0,3.2,68,100,78,109,0.31,0
20,0,0,6,0.5,47,70,62,25,-0.9,0
51,0,2,14,1.5,69,77,22,103,0.87,0
51,1,3,14,0.4,79,85,77,144,-0.53,0
4,0,3,19,4.9,8,23,86,149,0.41,0
52,1,1,2,3.1,49,1,29,103,-0.42,1
7,0,1,3,0.6,24,31,86,33,0.84,0
3,0,1,14,3.7,100,62,73,121,-0.18,0
10,0,2,18,1.8,38,54,68,184,-0.85,0
39,1,2,16,0.7,6,99,76,166,-0.15,0
24,0,1,19,3.2,10,60,72,54,-0.8,0
30,0,3,17,4.2,11,79,50,53,0.01,0
37,0,0,15,3.7,5,66,85,174,0.78,0
30,0,1,9,3.0,41,92,51,38,0.93,0
13,1,1,8,1.0,92,51,25,149,0.86,0
34,1,1,13,1.4,77,30,74,126,0.95,0
55,1,3,15,3.2,72,89,38,18,-0.42,0
16,1,1,11,1.6,47,36,20,57,-0.92,0
46,0,1,13,3.6,62,2,96,175,-0.73,0
29,1,2,10,4.8,3,94,50,127,-0.96,0
47,0,2,14,1.9,41,75,19,149,-0.39,0
4,1,2,7,3.8,61,2,2,100,-0.39,1
4,0,1,14,2.8,28,19,51,11,0.09,0
60,0,0,11,4.5,33,69,66,151,0.3,0
35,1,1,9,2.8,95,70,92,96,1.0,0
18,1,3,17,0.1,79,23,60,174,0.57,0
31,1,2,10,2.8,36,77,96,157,-0.27,0
24,1,2,5,3.1,34,81,41,95,0.84,0
53,1,2,3,1.2,70,90,14,3,0.78,0
51,0,2,17,2.4,62,27,16,184,-0.16,0
28,1,0,18,0.7,13,28,70,35,0.06,0
4,1,3,4,4.9,98,44,83,181,-0.78,0
42,0,3,15,1.8,98,30,28,149,-0.43,0
13,0,2,15,1.4,7,76,63,59,0.69,0
56,1,1,11,2.5,19,36,100,194,-1.0,0
33,0,2,10,0.7,35,37,14,22,-0.01,0
46,1,2,7,3.3,0,84,51,135,0.11,0
19,0,0,17,0.8,32,57,11,163,0.03,1
35,0,1,13,0.6,84,11,32,199,-0.53,1
30,1,1,7,2.4,5,74,17,89,-0.07,0
37,0,1,8,0.4,90,70,18,84,0.5,0
23,0,3,14,4.6,47,4,56,85,0.55,0
39,0,1,13,3.8,37,53,80,152,-0.55,0
55,0,0,0,5.0,43,50,31,86,0.01,0
55,0,0,0,2.8,58,43,36,25,-0.6,0
28,1,2,9,0.1,88,64,51,174,0.16,0
42,1,1,19,0.4,31,92,59,8,0.35,0
42,1,3,5,4.1,41,25,65,65,-0.93,0
12,0,0,13,4.4,34,96,94,99,-0.71,0
38,1,2,5,3.2,75,85,87,1,0.0,0
18,0,2,2,0.4,53,66,10,33,-0.74,1
25,1,0,5,2.7,30,13,62,168,0.26,1
40,0,0,1,0.7,1,68,20,169,0.74,1
39,0,1,9,2.7,43,0,35,86,-0.35,0
52,1,1,12,5.0,89,96,97,98,0.93,0
3,0,0,18,1.8,54,100,59,196,-0.58,0
41,1,1,10,4.8,6,70,56,62,0.01,0
38,1,0,1,0.0,89,65,52,140,-0.44,1
52,1,3,7,3.1,10,32,63,124,0.68,0
3,0,3,14,4.2,41,97,42,57,-0.61,0
55,0,0,17,2.6,75,38,61,16,0.18,0
23,1,1,10,3.0,42,73,77,121,0.63,0
57,1,0,20,1.1,24,97,87,107,-0.39,0
50,0,1,18,1.1,44,10,61,68,0.47,0
25,1,2,14,3.4,66,63,44,150,0.58,0
29,1,2,1,4.1,64,63,33,71,0.49,0
42,0,2,7,1.1,49,44,31,60,0.64,0
17,0,0,15,3.7,83,47,98,91,0.11,0
7,0,2,13,0.3,89,23,43,11,0.82,0
10,1,2,10,4.3,4,100,41,71,-0.15,0
35,1,1,5,3.0,9,68,88,89,0.07,0
59,0,3,0,0.0,51,77,57,52,-0.59,0
22,0,3,18,4.9,49,52,64,193,0.83,0
41,1,3,5,4.4,15,36,5,176,-0.14,1
59,1,0,1,1.2,67,86,21,198,0.04,1
52,0,0,13,3.4,69,52,11,12,0.52,0
4,0,0,14,5.0,90,18,63,123,0.41,0
16,0,3,1,4.1,87,27,7,60,0.01,0
30,0,1,7,1.1,56,16,73,186,0.48,1
1,0,0,15,1.1,93,23,71,65,-0.13,0
20,1,2,20,1.0,24,81,42,163,-0.35,0
40,1,1,18,3.1,33,100,68,71,0.69,0
18,0,1,8,3.3,20,63,23,173,-0.08,1
7,1,0,1,0.3,85,47,41,115,-0.01,1
29,1,2,11,0.2,67,32,52,99,-0.33,0
8,0,2,6,4.7,29,36,21,87,0.36,0
57,0,2,1,4.1,85,13,28,160,-0.67,1
58,0,3,19,0.6,77,84,83,83,-0.18,0
55,0,1,12,2.7,50,17,16,50,-0.17,0
42,1,2,16,3.4,9,10,100,149,-0.07,0
18,1,2,3,2.3,22,27,80,166,-0.78,1
6,1,2,12,0.2,98,10,17,104,-0.04,0
13,0,0,16,3.5,20,80,77,174,0.95,0
33,1,3,7,0.9,90,38,88,93,0.05,0
